Run Type,AMR Levels,Cores,Measure Index,Memory Used (KB)
pipe_memory,6,8192,87,4501052
pipe_memory,6,8192,88,4501060
pipe_memory,6,8192,89,4501000
pipe_memory,6,8192,90,4501508
pipe_memory,6,8192,91,4501384
pipe_memory,6,8192,92,4501272
pipe_memory,6,8192,93,4501544
pipe_memory,6,8192,94,4501396
pipe_memory,6,8192,95,4500556
pipe_memory,6,8192,96,4500944
pipe_memory,6,8192,97,4501980
pipe_memory,6,8192,98,4502440
pipe_memory,6,8192,99,4502532
pipe_memory,6,16384,0,4587632
pipe_memory,6,16384,1,4590476
pipe_memory,6,16384,2,4591220
pipe_memory,6,16384,3,4591900
pipe_memory,6,16384,4,4592520
pipe_memory,6,16384,5,4592620
pipe_memory,6,16384,6,4593116
pipe_memory,6,16384,7,4594228
pipe_memory,6,16384,8,4594164
pipe_memory,6,16384,9,4594412
pipe_memory,6,16384,10,4594404
pipe_memory,6,16384,11,4594496
pipe_memory,6,16384,12,4594668
pipe_memory,6,16384,13,4596248
pipe_memory,6,16384,14,4596372
pipe_memory,6,16384,15,4596496
pipe_memory,6,16384,16,4596400
pipe_memory,6,16384,17,4597068
pipe_memory,6,16384,18,4597120
pipe_memory,6,16384,19,4597120
pipe_memory,6,16384,20,4597120
pipe_memory,6,16384,21,4596960
pipe_memory,6,16384,22,4597100
pipe_memory,6,16384,23,4597196
pipe_memory,6,16384,24,4597132
pipe_memory,6,16384,25,4597256
pipe_memory,6,16384,26,4597224
pipe_memory,6,16384,27,4597240
pipe_memory,6,16384,28,4597256
pipe_memory,6,16384,29,4597248
pipe_memory,6,16384,30,4597248
pipe_memory,6,16384,31,4597152
pipe_memory,6,16384,32,4597152
pipe_memory,6,16384,33,4597200
pipe_memory,6,16384,34,4597120
pipe_memory,6,16384,35,4597120
pipe_memory,6,16384,36,4597120
pipe_memory,6,16384,37,4597308
pipe_memory,6,16384,38,4597292
pipe_memory,6,16384,39,4597296
pipe_memory,6,16384,40,4597420
pipe_memory,6,16384,41,4597304
pipe_memory,6,16384,42,4597676
pipe_memory,6,16384,43,4597692
pipe_memory,6,16384,44,4597832
pipe_memory,6,16384,45,4597972
pipe_memory,6,16384,46,4598484
pipe_memory,6,16384,47,4598484
pipe_memory,6,16384,48,4598624
pipe_memory,6,16384,49,4598624
pipe_memory,6,16384,50,4598748
pipe_memory,6,16384,51,4598764
pipe_memory,6,16384,52,4598732
pipe_memory,6,16384,53,4598732
pipe_memory,6,16384,54,4598764
pipe_memory,6,16384,55,4598752
pipe_memory,6,16384,56,4598980
pipe_memory,6,16384,57,4599212
pipe_memory,6,16384,58,4599504
pipe_memory,6,16384,59,4599520
pipe_memory,6,16384,60,4599520
pipe_memory,6,16384,61,4599488
pipe_memory,6,16384,62,4599440
pipe_memory,6,16384,63,4599440
pipe_memory,6,16384,64,4599436
pipe_memory,6,16384,65,4599404
pipe_memory,6,16384,66,4599404
pipe_memory,6,16384,67,4599356
pipe_memory,6,16384,68,4599572
pipe_memory,6,16384,69,4599572
pipe_memory,6,16384,70,4599572
pipe_memory,6,16384,71,4599572
pipe_memory,6,16384,72,4599604
pipe_memory,6,16384,73,4599604
pipe_memory,6,16384,74,4599728
pipe_memory,6,16384,75,4599712
pipe_memory,6,16384,76,4599680
pipe_memory,6,16384,77,4599664
pipe_memory,6,16384,78,4599696
pipe_memory,6,16384,79,4599696
pipe_memory,6,16384,80,4599808
pipe_memory,6,16384,81,4599776
pipe_memory,6,16384,82,4599772
pipe_memory,6,16384,83,4599836
pipe_memory,6,16384,84,4599852
pipe_memory,6,16384,85,4599852
pipe_memory,6,16384,86,4599852
pipe_memory,6,16384,87,4599740
pipe_memory,6,16384,88,4599804
pipe_memory,6,16384,89,4599804
pipe_memory,6,16384,90,4599820
pipe_memory,6,16384,91,4599756
pipe_memory,6,16384,92,4599756
pipe_memory,6,16384,93,4599692
pipe_memory,6,16384,94,4599692
pipe_memory,6,16384,95,4599676
pipe_memory,6,16384,96,4599740
pipe_memory,6,16384,97,4599756
pipe_memory,6,16384,98,4599756
pipe_memory,6,16384,99,4599756
pipe_memory,7,4096,0,14222196
pipe_memory,7,4096,1,14216388
pipe_memory,7,4096,2,14214208
pipe_memory,7,4096,3,14210060
pipe_memory,7,4096,4,14212484
pipe_memory,7,4096,5,14222012
pipe_memory,7,4096,6,14221516
pipe_memory,7,4096,7,14221060
pipe_memory,7,4096,8,14217532
pipe_memory,7,4096,9,14217132
pipe_memory,7,4096,10,14216068
pipe_memory,7,4096,11,14224416
pipe_memory,7,4096,12,14216604
pipe_memory,7,4096,13,14221268
pipe_memory,7,4096,14,14218552
pipe_memory,7,4096,15,14218460
pipe_memory,7,4096,16,14220676
pipe_memory,7,4096,17,14224684
pipe_memory,7,4096,18,14212660
pipe_memory,7,4096,19,14216132
pipe_memory,7,4096,20,14217376
pipe_memory,7,4096,21,14221824
pipe_memory,7,4096,22,14216324
pipe_memory,7,4096,23,14214404
pipe_memory,7,4096,24,14218620
pipe_memory,7,4096,25,14212064
pipe_memory,7,4096,26,14222916
pipe_memory,7,4096,27,14220400
pipe_memory,7,4096,28,14219992
pipe_memory,7,4096,29,14219880
pipe_memory,7,4096,30,14225484
pipe_memory,7,4096,31,14215372
pipe_memory,7,4096,32,14208096
pipe_memory,7,4096,33,14222700
pipe_memory,7,4096,34,14210892
pipe_memory,7,4096,35,14210640
pipe_memory,7,4096,36,14223228
pipe_memory,7,4096,37,14220852
pipe_memory,7,4096,38,14214060
pipe_memory,7,4096,39,14224952
pipe_memory,7,4096,40,14228648
pipe_memory,7,4096,41,14228900
pipe_memory,7,4096,42,14229048
pipe_memory,7,4096,43,14229268
pipe_memory,7,4096,44,14229320
pipe_memory,7,4096,45,14232980
pipe_memory,7,4096,46,14231016
pipe_memory,7,4096,47,14241680
pipe_memory,7,4096,48,14240172
pipe_memory,7,4096,49,14237352
pipe_memory,7,4096,50,14236804
pipe_memory,7,4096,51,14238172
pipe_memory,7,4096,52,14230828
pipe_memory,7,4096,53,14255608
pipe_memory,7,4096,54,14247548
pipe_memory,7,4096,55,14258856
pipe_memory,7,4096,56,14266172
pipe_memory,7,4096,57,14275080
pipe_memory,7,4096,58,14272764
pipe_memory,7,4096,59,14260336
pipe_memory,7,4096,60,14274944
pipe_memory,7,4096,61,14256648
pipe_memory,7,4096,62,14250216
pipe_memory,7,4096,63,14233912
pipe_memory,7,4096,64,14245716
pipe_memory,7,4096,65,14268088
pipe_memory,7,4096,66,14233372
pipe_memory,7,4096,67,14282188
pipe_memory,7,4096,68,14286156
pipe_memory,7,4096,69,14287172
pipe_memory,7,4096,70,14289608
pipe_memory,7,4096,71,14293072
pipe_memory,7,4096,72,14295016
pipe_memory,7,4096,73,14292756
pipe_memory,7,4096,74,14290524
pipe_memory,7,4096,75,14283076
pipe_memory,7,4096,76,14314812
pipe_memory,7,4096,77,14315628
pipe_memory,7,4096,78,14307732
pipe_memory,7,4096,79,14318348
pipe_memory,7,4096,80,14315092
pipe_memory,7,4096,81,14301020
pipe_memory,7,4096,82,14301300
pipe_memory,7,4096,83,14318804
pipe_memory,7,4096,84,14298928
pipe_memory,7,4096,85,14301276
pipe_memory,7,4096,86,14298268
pipe_memory,7,4096,87,14300612
pipe_memory,7,4096,88,14299928
pipe_memory,7,4096,89,14297472
pipe_memory,7,4096,90,14277876
pipe_memory,7,4096,91,14278192
pipe_memory,7,4096,92,14253504
pipe_memory,7,4096,93,14276188
pipe_memory,7,4096,94,14287556
pipe_memory,7,4096,95,14313204
pipe_memory,7,4096,96,14302944
pipe_memory,7,4096,97,14299204
pipe_memory,7,4096,98,14303188
pipe_memory,7,4096,99,14304556
pipe_memory,7,8192,0,12349656
pipe_memory,7,8192,1,12350068
pipe_memory,7,8192,2,12350224
pipe_memory,7,8192,3,12351316
pipe_memory,7,8192,4,12345992
pipe_memory,7,8192,5,12348172
pipe_memory,7,8192,6,12344024
pipe_memory,7,8192,7,12347324
pipe_memory,7,8192,8,12346444
pipe_memory,7,8192,9,12348108
pipe_memory,7,8192,10,12346228
pipe_memory,7,8192,11,12350772
pipe_memory,7,8192,12,12350264
pipe_memory,7,8192,13,12350284
pipe_memory,7,8192,14,12350572
pipe_memory,7,8192,15,12348588
pipe_memory,7,8192,16,12348148
pipe_memory,7,8192,17,12349604
pipe_memory,7,8192,18,12347768
pipe_memory,7,8192,19,12351380
pipe_memory,7,8192,20,12350144
pipe_memory,7,8192,21,12347268
pipe_memory,7,8192,22,12347768
pipe_memory,7,8192,23,12349112
pipe_memory,7,8192,24,12347172
pipe_memory,7,8192,25,12346048
pipe_memory,7,8192,26,12350272
pipe_memory,7,8192,27,12349256
pipe_memory,7,8192,28,12347576
pipe_memory,7,8192,29,12350364
pipe_memory,7,8192,30,12350868
pipe_memory,7,8192,31,12350712
pipe_memory,7,8192,32,12350800
pipe_memory,7,8192,33,12351728
pipe_memory,7,8192,34,12348388
pipe_memory,7,8192,35,12348684
pipe_memory,7,8192,36,12352108
pipe_memory,7,8192,37,12360560
pipe_memory,7,8192,38,12376976
pipe_memory,7,8192,39,12372476
pipe_memory,7,8192,40,12392228
pipe_memory,7,8192,41,12402388
pipe_memory,7,8192,42,12409272
pipe_memory,7,8192,43,12381852
pipe_memory,7,8192,44,12410780
pipe_memory,7,8192,45,12409176
pipe_memory,7,8192,46,12412336
pipe_memory,7,8192,47,12387684
pipe_memory,7,8192,48,12397568
pipe_memory,7,8192,49,12407680
pipe_memory,7,8192,50,12413032
pipe_memory,7,8192,51,12420304
pipe_memory,7,8192,52,12410688
pipe_memory,7,8192,53,12423744
pipe_memory,7,8192,54,12411560
pipe_memory,7,8192,55,12417000
pipe_memory,7,8192,56,12404276
pipe_memory,7,8192,57,12411484
pipe_memory,7,8192,58,12426648
pipe_memory,7,8192,59,12422388
pipe_memory,7,8192,60,12421352
pipe_memory,7,8192,61,12421084
pipe_memory,7,8192,62,12410448
pipe_memory,7,8192,63,12431936
pipe_memory,7,8192,64,12423212
pipe_memory,7,8192,65,12426368
pipe_memory,7,8192,66,12428448
pipe_memory,7,8192,67,12426364
pipe_memory,7,8192,68,12432004
pipe_memory,7,8192,69,12411996
pipe_memory,7,8192,70,12439412
pipe_memory,7,8192,71,12429544
pipe_memory,7,8192,72,12434820
pipe_memory,7,8192,73,12419408
pipe_memory,7,8192,74,12421680
pipe_memory,7,8192,75,12415200
pipe_memory,7,8192,76,12414928
pipe_memory,7,8192,77,12433964
pipe_memory,7,8192,78,12416468
pipe_memory,7,8192,79,12422512
pipe_memory,7,8192,80,12410332
pipe_memory,7,8192,81,12430544
pipe_memory,7,8192,82,12427152
pipe_memory,7,8192,83,12434244
pipe_memory,7,8192,84,12420096
pipe_memory,7,8192,85,12436852
pipe_memory,7,8192,86,12443728
pipe_memory,7,8192,87,12434292
pipe_memory,7,8192,88,12436160
pipe_memory,7,8192,89,12433092
pipe_memory,7,8192,90,12435472
pipe_memory,7,8192,91,12439440
pipe_memory,7,8192,92,12431404
pipe_memory,7,8192,93,12467964
pipe_memory,7,8192,94,12436896
pipe_memory,7,8192,95,12449820
pipe_memory,7,8192,96,12437064
pipe_memory,7,8192,97,12440572
pipe_memory,7,8192,98,12444104
pipe_memory,7,8192,99,12442904
pipe_memory,7,16384,0,12425536
pipe_memory,7,16384,1,12425848
pipe_memory,7,16384,2,12428568
pipe_memory,7,16384,3,12429172
pipe_memory,7,16384,4,12429780
pipe_memory,7,16384,5,12430012
pipe_memory,7,16384,6,12430040
pipe_memory,7,16384,7,12430568
pipe_memory,7,16384,8,12430444
pipe_memory,7,16384,9,12430668
pipe_memory,7,16384,10,12430492
pipe_memory,7,16384,11,12430664
pipe_memory,7,16384,12,12430692
pipe_memory,7,16384,13,12430892
pipe_memory,7,16384,14,12430884
pipe_memory,7,16384,15,12430768
pipe_memory,7,16384,16,12430824
pipe_memory,7,16384,17,12431168
pipe_memory,7,16384,18,12431092
pipe_memory,7,16384,19,12431240
pipe_memory,7,16384,20,12431140
pipe_memory,7,16384,21,12431256
pipe_memory,7,16384,22,12431272
pipe_memory,7,16384,23,12431260
pipe_memory,7,16384,24,12431168
pipe_memory,7,16384,25,12431524
pipe_memory,7,16384,26,12431384
pipe_memory,7,16384,27,12431344
pipe_memory,7,16384,28,12431228
pipe_memory,7,16384,29,12431472
pipe_memory,7,16384,30,12431420
pipe_memory,7,16384,31,12431516
pipe_memory,7,16384,32,12431368
pipe_memory,7,16384,33,12432700
pipe_memory,7,16384,34,12432560
pipe_memory,7,16384,35,12434792
pipe_memory,7,16384,36,12439012
pipe_memory,7,16384,37,12439856
pipe_memory,7,16384,38,12437220
pipe_memory,7,16384,39,12438420
pipe_memory,7,16384,40,12443096
pipe_memory,7,16384,41,12443216
pipe_memory,7,16384,42,12443500
pipe_memory,7,16384,43,12444024
pipe_memory,7,16384,44,12443188
pipe_memory,7,16384,45,12446064
pipe_memory,7,16384,46,12446208
pipe_memory,7,16384,47,12445784
pipe_memory,7,16384,48,12446984
pipe_memory,7,16384,49,12446948
pipe_memory,7,16384,50,12455128
pipe_memory,7,16384,51,12460240
pipe_memory,7,16384,52,12459212
pipe_memory,7,16384,53,12460600
pipe_memory,7,16384,54,12461460
pipe_memory,7,16384,55,12460172
pipe_memory,7,16384,56,12461476
pipe_memory,7,16384,57,12461408
pipe_memory,7,16384,58,12461704
pipe_memory,7,16384,59,12462220
pipe_memory,7,16384,60,12462060
pipe_memory,7,16384,61,12464248
pipe_memory,7,16384,62,12464144
pipe_memory,7,16384,63,12465124
pipe_memory,7,16384,64,12463640
pipe_memory,7,16384,65,12462792
pipe_memory,7,16384,66,12463452
pipe_memory,7,16384,67,12463240
pipe_memory,7,16384,68,12463468
pipe_memory,7,16384,69,12463568
pipe_memory,7,16384,70,12465820
pipe_memory,7,16384,71,12465388
pipe_memory,7,16384,72,12461364
pipe_memory,7,16384,73,12463440
pipe_memory,7,16384,74,12463476
pipe_memory,7,16384,75,12465468
pipe_memory,7,16384,76,12466372
pipe_memory,7,16384,77,12467196
pipe_memory,7,16384,78,12429020
pipe_memory,7,16384,79,12431700
pipe_memory,7,16384,80,12432188
pipe_memory,7,16384,81,12436744
pipe_memory,7,16384,82,12433016
pipe_memory,7,16384,83,12433260
pipe_memory,7,16384,84,12439700
pipe_memory,7,16384,85,12433440
pipe_memory,7,16384,86,12433492
pipe_memory,7,16384,87,12433404
pipe_memory,7,16384,88,12433520
pipe_memory,7,16384,89,12433644
pipe_memory,7,16384,90,12434904
pipe_memory,7,16384,91,12435176
pipe_memory,7,16384,92,12433596
pipe_memory,7,16384,93,12437992
pipe_memory,7,16384,94,12433796
pipe_memory,7,16384,95,12434124
pipe_memory,7,16384,96,12438304
pipe_memory,7,16384,97,12434360
pipe_memory,7,16384,98,12434368
pipe_memory,7,16384,99,12438576
pipe_memory,7,16384,100,12440384
pipe_memory,7,16384,101,12439440
pipe_memory,7,16384,102,12438184
pipe_memory,7,16384,103,12434768
pipe_memory,7,16384,104,12435200
pipe_memory,7,16384,105,12434964
pipe_memory,7,16384,106,12434892
pipe_memory,7,16384,107,12436832
pipe_memory,7,16384,108,12434672
pipe_memory,7,16384,109,12439956
pipe_memory,7,16384,110,12442692
pipe_memory,7,16384,111,12434864
pipe_memory,7,16384,112,12435604
pipe_memory,7,16384,113,12435028
pipe_memory,7,16384,114,12435212
pipe_memory,7,16384,115,12442700
pipe_memory,7,16384,116,12443656
pipe_memory,7,16384,117,12444828
pipe_memory,7,16384,118,12445884
pipe_memory,7,16384,119,12445684
pipe_memory,7,16384,120,12449016
pipe_memory,7,16384,121,12446124
pipe_memory,7,16384,122,12451800
pipe_memory,7,16384,123,12450564
pipe_memory,7,16384,124,12448992
pipe_memory,7,16384,125,12452876
pipe_memory,7,16384,126,12449060
pipe_memory,7,16384,127,12450104
pipe_memory,7,16384,128,12454316
pipe_memory,7,16384,129,12465984
pipe_memory,7,16384,130,12465608
pipe_memory,7,16384,131,12465048
pipe_memory,7,16384,132,12465292
pipe_memory,7,16384,133,12465524
pipe_memory,7,16384,134,12466416
pipe_memory,7,16384,135,12466936
pipe_memory,7,16384,136,12466724
pipe_memory,7,16384,137,12467436
pipe_memory,7,16384,138,12467364
pipe_memory,7,16384,139,12468908
pipe_memory,7,16384,140,12474044
pipe_memory,7,16384,141,12466976
pipe_memory,7,16384,142,12466944
pipe_memory,7,16384,143,12466804
pipe_memory,7,16384,144,12465416
pipe_memory,7,16384,145,12466216
pipe_memory,7,16384,146,12465004
pipe_memory,7,16384,147,12465120
pipe_memory,7,16384,148,12467588
pipe_memory,7,16384,149,12465832
pipe_memory,7,16384,150,12466084
pipe_memory,7,16384,151,12466368
pipe_memory,7,16384,152,12466376
pipe_memory,7,16384,153,12467360
pipe_memory,7,16384,154,12469464
pipe_memory,7,16384,155,12462876
pipe_memory,7,16384,156,12464908
pipe_memory,7,16384,157,12469128
pipe_memory,7,16384,158,12470788
pipe_memory,7,16384,159,12469964
pipe_memory,7,16384,160,12467940
pipe_memory,7,16384,161,12470888
pipe_memory,7,16384,162,12474360
pipe_memory,7,16384,163,12473732
pipe_memory,7,16384,164,12475420
pipe_memory,7,16384,165,12481036
pipe_memory,7,16384,166,12473520
pipe_memory,7,16384,167,12474636
pipe_memory,7,16384,168,12480096
pipe_memory,7,16384,169,12477912
pipe_memory,7,16384,170,12477524
pipe_memory,7,16384,171,12475920
pipe_memory,7,16384,172,12475396
pipe_memory,7,16384,173,12476424
pipe_memory,7,16384,174,12475068
pipe_memory,7,16384,175,12481840
pipe_memory,7,16384,176,12480196
pipe_memory,7,16384,177,12481496
pipe_memory,7,32768,0,7371824
pipe_memory,7,32768,1,7373200
pipe_memory,7,32768,2,7374920
pipe_memory,7,32768,3,7375516
pipe_memory,7,32768,4,7376536
pipe_memory,7,32768,5,7376840
pipe_memory,7,32768,6,7377536
pipe_memory,7,32768,7,7377456
pipe_memory,7,32768,8,7378648
pipe_memory,7,32768,9,7378532
pipe_memory,7,32768,10,7379380
pipe_memory,7,32768,11,7382572
pipe_memory,7,32768,12,7378632
pipe_memory,7,32768,13,7379268
pipe_memory,7,32768,14,7381836
pipe_memory,7,32768,15,7379248
pipe_memory,7,32768,16,7379716
pipe_memory,7,32768,17,7381252
pipe_memory,7,32768,18,7379168
pipe_memory,7,32768,19,7382312
pipe_memory,7,32768,20,7380344
pipe_memory,7,32768,21,7377868
pipe_memory,7,32768,22,7382232
pipe_memory,7,32768,23,7380200
pipe_memory,7,32768,24,7380556
pipe_memory,7,32768,25,7380892
pipe_memory,7,32768,26,7380828
pipe_memory,7,32768,27,7380564
pipe_memory,7,32768,28,7380520
pipe_memory,7,32768,29,7382908
pipe_memory,7,32768,30,7381232
pipe_memory,7,32768,31,7382760
pipe_memory,7,32768,32,7380964
pipe_memory,7,32768,33,7381004
pipe_memory,7,32768,34,7381204
pipe_memory,7,32768,35,7382104
pipe_memory,7,32768,36,7380596
pipe_memory,7,32768,37,7382368
pipe_memory,7,32768,38,7380904
pipe_memory,7,32768,39,7380848
pipe_memory,7,32768,40,7380560
pipe_memory,7,32768,41,7385732
pipe_memory,7,32768,42,7386996
pipe_memory,7,32768,43,7384160
pipe_memory,7,32768,44,7386732
pipe_memory,7,32768,45,7387604
pipe_memory,7,32768,46,7389680
pipe_memory,7,32768,47,7390080
pipe_memory,7,32768,48,7388984
pipe_memory,7,32768,49,7390100
pipe_memory,7,32768,50,7392216
pipe_memory,7,32768,51,7392008
pipe_memory,7,32768,52,7390384
pipe_memory,7,32768,53,7391484
pipe_memory,7,32768,54,7392400
pipe_memory,7,32768,55,7392036
pipe_memory,7,32768,56,7393836
pipe_memory,7,32768,57,7392000
pipe_memory,7,32768,58,7393620
pipe_memory,7,32768,59,7392788
pipe_memory,7,32768,60,7395276
pipe_memory,7,32768,61,7394564
pipe_memory,7,32768,62,7396256
pipe_memory,7,32768,63,7394676
pipe_memory,7,32768,64,7395580
pipe_memory,7,32768,65,7394076
pipe_memory,7,32768,66,7400056
pipe_memory,7,32768,67,7395788
pipe_memory,7,32768,68,7397836
pipe_memory,7,32768,69,7396776
pipe_memory,7,32768,70,7401928
pipe_memory,7,32768,71,7402888
pipe_memory,7,32768,72,7399984
pipe_memory,7,32768,73,7399512
pipe_memory,7,32768,74,7398900
pipe_memory,7,32768,75,7399576
pipe_memory,7,32768,76,7402780
pipe_memory,7,32768,77,7404392
pipe_memory,7,32768,78,7402384
pipe_memory,7,32768,79,7403976
pipe_memory,7,32768,80,7402440
pipe_memory,7,32768,81,7402420
pipe_memory,7,32768,82,7404576
pipe_memory,7,32768,83,7404152
pipe_memory,7,32768,84,7404212
pipe_memory,7,32768,85,7403932
pipe_memory,7,32768,86,7404472
pipe_memory,7,32768,87,7403676
pipe_memory,7,32768,88,7401104
pipe_memory,7,32768,89,7401564
pipe_memory,7,32768,90,7401376
pipe_memory,7,32768,91,7402228
pipe_memory,7,32768,92,7409792
pipe_memory,7,32768,93,7408808
pipe_memory,7,32768,94,7410396
pipe_memory,7,32768,95,7401484
pipe_memory,7,32768,96,7400716
pipe_memory,7,32768,97,7415396
pipe_memory,7,32768,98,7417616
pipe_memory,7,32768,99,7415476
pipe_memory,7,65536,0,5189388
pipe_memory,7,65536,1,5191028
pipe_memory,7,65536,2,5217528
pipe_memory,7,65536,3,5217948
pipe_memory,7,65536,4,5218712
pipe_memory,7,65536,5,5218624
pipe_memory,7,65536,6,5220396
pipe_memory,7,65536,7,5220504
pipe_memory,7,65536,8,5220548
pipe_memory,7,65536,9,5220704
pipe_memory,7,65536,10,5220840
pipe_memory,7,65536,11,5221072
pipe_memory,7,65536,12,5221288
pipe_memory,7,65536,13,5221320
pipe_memory,7,65536,14,5221456
pipe_memory,7,65536,15,5221456
pipe_memory,7,65536,16,5221344
pipe_memory,7,65536,17,5221328
pipe_memory,7,65536,18,5221356
pipe_memory,7,65536,19,5221352
pipe_memory,7,65536,20,5221212
pipe_memory,7,65536,21,5221228
pipe_memory,7,65536,22,5221180
pipe_memory,7,65536,23,5221180
pipe_memory,7,65536,24,5221252
pipe_memory,7,65536,25,5221368
pipe_memory,7,65536,26,5221376
pipe_memory,7,65536,27,5221440
pipe_memory,7,65536,28,5221572
pipe_memory,7,65536,29,5221596
pipe_memory,7,65536,30,5221644
pipe_memory,7,65536,31,5221644
pipe_memory,7,65536,32,5221800
pipe_memory,7,65536,33,5221612
pipe_memory,7,65536,34,5221684
pipe_memory,7,65536,35,5221612
pipe_memory,7,65536,36,5221840
pipe_memory,7,65536,37,5221732
pipe_memory,7,65536,38,5221716
pipe_memory,7,65536,39,5221692
pipe_memory,7,65536,40,5221796
pipe_memory,7,65536,41,5221920
pipe_memory,7,65536,42,5221904
pipe_memory,7,65536,43,5221824
pipe_memory,7,65536,44,5221644
pipe_memory,7,65536,45,5221660
pipe_memory,7,65536,46,5221612
pipe_memory,7,65536,47,5221620
pipe_memory,7,65536,48,5221636
pipe_memory,7,65536,49,5221768
pipe_memory,7,65536,50,5221776
pipe_memory,7,65536,51,5221852
pipe_memory,7,65536,52,5221744
pipe_memory,7,65536,53,5221728
pipe_memory,7,65536,54,5221884
pipe_memory,7,65536,55,5221884
pipe_memory,7,65536,56,5222008
pipe_memory,7,65536,57,5222096
pipe_memory,7,65536,58,5222148
pipe_memory,7,65536,59,5222228
pipe_memory,7,65536,60,5222284
pipe_memory,7,65536,61,5231468
pipe_memory,7,65536,62,5232208
pipe_memory,7,65536,63,5233308
pipe_memory,7,65536,64,5234308
pipe_memory,7,65536,65,5234536
pipe_memory,7,65536,66,5234584
pipe_memory,7,65536,67,5235840
pipe_memory,7,65536,68,5236040
pipe_memory,7,65536,69,5236064
pipe_memory,7,65536,70,5236236
pipe_memory,7,65536,71,5236416
pipe_memory,7,65536,72,5236916
pipe_memory,7,65536,73,5237224
pipe_memory,7,65536,74,5237264
pipe_memory,7,65536,75,5237520
pipe_memory,7,65536,76,5237908
pipe_memory,7,65536,77,5237884
pipe_memory,7,65536,78,5238148
pipe_memory,7,65536,79,5238316
pipe_memory,7,65536,80,5238120
pipe_memory,7,65536,81,5239512
pipe_memory,7,65536,82,5239496
pipe_memory,7,65536,83,5239644
pipe_memory,7,65536,84,5239480
pipe_memory,7,65536,85,5239300
pipe_memory,7,65536,86,5239308
pipe_memory,7,65536,87,5240096
pipe_memory,7,65536,88,5240656
pipe_memory,7,65536,89,5240448
pipe_memory,7,65536,90,5240440
pipe_memory,7,65536,91,5240324
pipe_memory,7,65536,92,5240448
pipe_memory,7,65536,93,5241056
pipe_memory,7,65536,94,5240896
pipe_memory,7,65536,95,5241044
pipe_memory,7,65536,96,5241712
pipe_memory,7,65536,97,5242312
pipe_memory,7,65536,98,5242488
pipe_memory,7,65536,99,5242304
pipe_nssi_int_memory,5,128,0,14410720
pipe_nssi_int_memory,5,128,1,15757464
pipe_nssi_int_memory,5,128,2,15761196
pipe_nssi_int_memory,5,128,3,15761448
pipe_nssi_int_memory,5,128,4,15761864
pipe_nssi_int_memory,5,128,5,15761996
pipe_nssi_int_memory,5,128,6,15761864
pipe_nssi_int_memory,5,128,7,15764404
pipe_nssi_int_memory,5,128,8,15764536
pipe_nssi_int_memory,5,128,9,15764540
pipe_nssi_int_memory,5,128,10,15764392
pipe_nssi_int_memory,5,128,11,15764260
pipe_nssi_int_memory,5,128,12,15764152
pipe_nssi_int_memory,5,128,13,15764868
pipe_nssi_int_memory,5,128,14,15764768
pipe_nssi_int_memory,5,128,15,15765232
pipe_nssi_int_memory,5,128,16,15765380
pipe_nssi_int_memory,5,128,17,15765252
pipe_nssi_int_memory,5,128,18,15765344
pipe_nssi_int_memory,5,128,19,15765580
pipe_nssi_int_memory,5,128,20,15765320
pipe_nssi_int_memory,5,128,21,15766640
pipe_nssi_int_memory,5,128,22,15767036
pipe_nssi_int_memory,5,128,23,15767100
pipe_nssi_int_memory,5,128,24,15767228
pipe_nssi_int_memory,5,128,25,15773688
pipe_nssi_int_memory,5,128,26,15772932
pipe_nssi_int_memory,5,128,27,15775144
pipe_nssi_int_memory,5,128,28,15775148
pipe_nssi_int_memory,5,128,29,15774844
pipe_nssi_int_memory,5,128,30,15774736
pipe_nssi_int_memory,5,128,31,15774232
pipe_nssi_int_memory,5,128,32,15774260
pipe_nssi_int_memory,5,128,33,15776920
pipe_nssi_int_memory,5,128,34,15776816
pipe_nssi_int_memory,5,128,35,15776356
pipe_nssi_int_memory,5,128,36,15777036
pipe_nssi_int_memory,5,128,37,15776868
pipe_nssi_int_memory,5,128,38,15777052
pipe_nssi_int_memory,5,128,39,15777288
pipe_nssi_int_memory,5,128,40,15777204
pipe_nssi_int_memory,5,128,41,15777252
pipe_nssi_int_memory,5,128,42,15777336
pipe_nssi_int_memory,5,128,43,15776948
pipe_nssi_int_memory,5,128,44,15777352
pipe_nssi_int_memory,5,128,45,15777056
pipe_nssi_int_memory,5,128,46,15777180
pipe_nssi_int_memory,5,128,47,15777424
pipe_nssi_int_memory,5,128,48,15777944
pipe_nssi_int_memory,5,128,49,15777324
pipe_nssi_int_memory,5,128,50,15777524
pipe_nssi_int_memory,5,128,51,15776904
pipe_nssi_int_memory,5,128,52,15776776
pipe_nssi_int_memory,5,128,53,15779076
pipe_nssi_int_memory,5,128,54,15779020
pipe_nssi_int_memory,5,128,55,15779664
pipe_nssi_int_memory,5,128,56,15779640
pipe_nssi_int_memory,5,128,57,15779704
pipe_nssi_int_memory,5,128,58,15779704
pipe_nssi_int_memory,5,128,59,15779604
pipe_nssi_int_memory,5,128,60,15779956
pipe_nssi_int_memory,5,128,61,15779692
pipe_nssi_int_memory,5,128,62,15780308
pipe_nssi_int_memory,5,128,63,15779904
pipe_nssi_int_memory,5,128,64,15780272
pipe_nssi_int_memory,5,128,65,15780560
