 14024820, 14039428, 14033368, 14023684, 14038456, 14008728, 14033496, 14035236, 14034392, 14060136, 14080864, 14022240, 14042420, 14030972, 14019220, 14035360,
 14025344, 14039032, 14033372, 14023628, 14038440, 14009064, 14033760, 14035840, 14034276, 14060436, 14080784, 14022312, 14042792, 14030908, 14019252, 14035564,
 14025224, 14038684, 14033408, 14023456, 14038576, 14008528, 14033604, 14035764, 14034396, 14060268, 14080596, 14022144, 14042656, 14030792, 14019128, 14035192,
 14025856, 14039580, 14042472, 14023768, 14042972, 14009064, 14034012, 14041936, 14037092, 14060920, 14083532, 14026688, 14045016, 14037116, 14019808, 14038564,
 14026040, 14039556, 14042388, 14024036, 14042904, 14008960, 14034524, 14041456, 14037036, 14061148, 14083568, 14026648, 14045068, 14037404, 14019836, 14038484,
 14026188, 14039540, 14042700, 14024296, 14042924, 14009128, 14034716, 14042124, 14037040, 14061208, 14085576, 14026536, 14044812, 14037408, 14020116, 14038228,
 14026276, 14039928, 14042848, 14025024, 14043112, 14008944, 14035248, 14041932, 14036904, 14061196, 14086216, 14026736, 14044900, 14037476, 14020916, 14038492,
 14026676, 14040352, 14042536, 14025164, 14043316, 14008980, 14035040, 14041860, 14037484, 14061108, 14086336, 14026352, 14044976, 14037724, 14020548, 14039040,
 14026724, 14039792, 14042720, 14024572, 14043496, 14008716, 14035412, 14041980, 14037748, 14061432, 14086412, 14026344, 14045028, 14037636, 14020460, 14038880,
 14026968, 14039972, 14042988, 14024316, 14043576, 14008700, 14035308, 14041940, 14037220, 14061496, 14086308, 14026488, 14045184, 14038256, 14020524, 14039228,
 14026952, 14039888, 14043216, 14024564, 14043644, 14009084, 14035288, 14042176, 14036776, 14061408, 14086516, 14026548, 14045280, 14038048, 14020344, 14039144,
 14027548, 14040408, 14043572, 14025004, 14043960, 14009408, 14035272, 14042244, 14037048, 14062284, 14087020, 14026704, 14045744, 14038380, 14020652, 14039528,
 14027764, 14040876, 14043556, 14024884, 14043644, 14009520, 14035500, 14042464, 14037064, 14062244, 14086896, 14026708, 14045788, 14038172, 14020740, 14039360,
 14027004, 14040360, 14042772, 14024376, 14045328, 14009160, 14034972, 14041840, 14036520, 14061512, 14086492, 14026152, 14045476, 14037252, 14020672, 14039268,
 14027060, 14040200, 14042984, 14024612, 14045500, 14011192, 14034792, 14042156, 14036904, 14061488, 14086564, 14026464, 14046048, 14037504, 14020932, 14038780,
 14026420, 14040136, 14043024, 14024268, 14045164, 14011096, 14034844, 14042352, 14036916, 14061152, 14086884, 14026136, 14045524, 14037164, 14020572, 14038956,
 14028720, 14043376, 14054008, 14033440, 14054072, 14011444, 14035016, 14046756, 14039532, 14068144, 14087500, 14026712, 14046452, 14045900, 14033672, 14054808,
 14028864, 14043996, 14053896, 14033352, 14053816, 14011336, 14035236, 14046848, 14038648, 14068096, 14086924, 14027212, 14046276, 14045788, 14032920, 14054596,
 14028684, 14043908, 14053604, 14033312, 14053556, 14011156, 14035424, 14046276, 14038648, 14067984, 14086692, 14027072, 14046068, 14045796, 14037384, 14054716,
 14028648, 14044240, 14053660, 14033228, 14054124, 14010868, 14035360, 14046108, 14038980, 14068336, 14087004, 14027284, 14046156, 14045856, 14037116, 14054636,
 14028796, 14044136, 14053636, 14033180, 14054060, 14010980, 14035576, 14046108, 14038932, 14068212, 14086744, 14027120, 14045936, 14045760, 14037160, 14054344,
 14034936, 14044116, 14053492, 14035400, 14054276, 14010956, 14035468, 14048436, 14047232, 14068752, 14087028, 14027416, 14046308, 14046008, 14037572, 14054664,
 14035240, 14046448, 14054420, 14035312, 14054464, 14011492, 14037816, 14048444, 14047752, 14068704, 14089456, 14028144, 14046384, 14046556, 14037508, 14054928,
 14035036, 14046332, 14054216, 14035156, 14054208, 14011208, 14037980, 14050776, 14047588, 14068576, 14088948, 14027876, 14046288, 14046096, 14037320, 14054828,
 14035416, 14046208, 14054608, 14035084, 14054692, 14010992, 14038132, 14050900, 14048240, 14068868, 14088756, 14028224, 14046472, 14046568, 14037908, 14055412,
 14034860, 14046108, 14054680, 14035888, 14054792, 14011060, 14038020, 14051036, 14047996, 14068388, 14088384, 14028144, 14046248, 14046448, 14037896, 14055164,
 14034864, 14046208, 14055168, 14036056, 14054724, 14011236, 14038508, 14051800, 14047980, 14069044, 14088476, 14028572, 14046652, 14046692, 14038208, 14055400,
 14040408, 14046544, 14061492, 14044296, 14059608, 14013432, 14044628, 14057956, 14052476, 14071284, 14088900, 14030868, 14046632, 14053164, 14040368, 14064212,
 14044160, 14046888, 14063712, 14056892, 14071732, 14013828, 14048768, 14061732, 14056640, 14071656, 14089308, 14030748, 14046868, 14057364, 14040052, 14069104,
 14044292, 14047140, 14064240, 14057468, 14072500, 14014240, 14049032, 14062028, 14056868, 14071824, 14089700, 14031080, 14048040, 14058128, 14040296, 14068596,
 14044168, 14046644, 14063756, 14057212, 14072464, 14013848, 14049504, 14061920, 14056388, 14071520, 14089508, 14030772, 14047548, 14057608, 14040284, 14068380,
 14044192, 14046736, 14063788, 14057452, 14072276, 14013944, 14049408, 14061820, 14056568, 14071120, 14089732, 14031532, 14048004, 14057808, 14040676, 14068216,
 14044604, 14046800, 14064232, 14057548, 14072560, 14014064, 14049392, 14061708, 14056700, 14071488, 14089864, 14031432, 14047832, 14058256, 14040760, 14068408,
 14044508, 14046628, 14064448, 14057480, 14072868, 14014272, 14049640, 14062244, 14056684, 14071480, 14090028, 14031532, 14047792, 14058776, 14041004, 14068004,
 14047020, 14046244, 14068456, 14061740, 14073436, 14014240, 14049628, 14062628, 14058832, 14071516, 14089944, 14031936, 14047812, 14062812, 14042832, 14070496,
 14047208, 14046480, 14068276, 14061312, 14072968, 14014744, 14049496, 14062496, 14058800, 14071516, 14089844, 14032264, 14047412, 14062684, 14043012, 14070240,
 14047652, 14046932, 14068168, 14064572, 14072916, 14014648, 14051804, 14064764, 14063488, 14072124, 14089960, 14032136, 14047780, 14067092, 14043444, 14071208,
 14047548, 14047528, 14067896, 14064664, 14072968, 14014516, 14051680, 14064628, 14063496, 14072000, 14090224, 14032340, 14048152, 14067300, 14044020, 14071032,
 14047828, 14047264, 14068608, 14064276, 14073284, 14014072, 14051928, 14065356, 14063276, 14072768, 14089900, 14032324, 14048220, 14067344, 14043724, 14071976,
 14047652, 14047744, 14068572, 14064084, 14073464, 14014028, 14052280, 14064784, 14063364, 14072436, 14089820, 14032516, 14047892, 14066924, 14043404, 14071924,
 14047228, 14047084, 14068436, 14064372, 14073264, 14014032, 14052024, 14064544, 14063076, 14072668, 14089688, 14032536, 14047396, 14066784, 14043156, 14071920,
 14046948, 14046956, 14068436, 14064348, 14073288, 14014264, 14051884, 14064652, 14063768, 14072600, 14089720, 14032292, 14047336, 14066592, 14043548, 14071568,
 14047232, 14047216, 14068600, 14064544, 14073256, 14016536, 14052124, 14064928, 14063828, 14074996, 14089684, 14040560, 14047432, 14067052, 14047920, 14078076,
 14046728, 14047240, 14068576, 14064768, 14073376, 14016660, 14052212, 14064728, 14063728, 14074996, 14092252, 14040420, 14047416, 14066800, 14047744, 14077840,
 14050808, 14051852, 14072868, 14067344, 14073524, 14021228, 14051980, 14064776, 14063728, 14075132, 14094148, 14042648, 14049948, 14067408, 14062940, 14079780,
 14051320, 14051388, 14072984, 14067752, 14074220, 14021472, 14052624, 14065364, 14064452, 14075600, 14094528, 14043492, 14050056, 14067988, 14063268, 14080228,
